FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,ASELS,2138408266,2181293122,2021791996,2636223849,2312821192,2216936602,1971967958,1735575676,1665318853,1657182501,1619829723,3892706652,2010210967,1673404227,1831804127,3568134026,2310148685,2547561707,2712186060,3765993511,2951368092,3051383514,3355786526
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,ASELS,277136823,240474364,249972445,549148223,377501079,288642234,147382989,186631918,146917653,133179242,72862641,500247117,190193613,49447769,62973201,323603198,95033330,58346191,105224164,590430335,339171559,396654635,347210449
1AB,Finansal Yatırımlar,Short-Term Financial Investments,ASELS,399605,0,0,2410161,926770,339470,244983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AC,Ticari Alacaklar,Short-Term Trade Receivables,ASELS,745160678,795270075,683531199,961497033,857428664,803528329,673967508,734168352,679583319,667995375,671561602,1309628070,727315065,682080318,734144279,1008165323,601768449,777271030,785666847,1006289759,731655297,659627930,695073326
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,ASELS,58892654,63276639,60650382,90463896,75089800,61910786,55074484,54108290,46139462,29836682,32003493,90307015,53640907,30747634,39992197,80802779,56304740,41094045,57341534,88204570,83877231,71918498,92203835
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,ASELS,761311251,782791627,772923051,744373243,702608862,766453731,822366069,572077735,600996283,596428520,616218703,1475978860,756147917,660932021,720450230,1575239104,1122390705,1148393811,1233086345,1542743473,1229092344,1330189865,1575050311
1AG,Canlı Varlıklar,Short-Term Live Assets,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,ASELS,295507255,299480417,254714918,288331293,299266018,296062052,272931924,188589381,191682136,229742682,227183284,516545590,282913466,250196485,274244221,580323621,434651461,522456630,530867169,538325374,567571662,592992585,646248605
1AI,(Ara Toplam),(Subtotal),ASELS,2138408266,2181293122,2021791996,2636223849,2312821192,2216936602,1971967958,1735575676,1665318853,1657182501,1619829723,3892706652,2010210967,1673404227,1831804127,3568134026,2310148685,2547561707,2712186060,3765993511,2951368092,3051383514,3355786526
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,ASELS,1849065107,1758635548,1699282532,1950834555,1805582198,1888948240,2006869976,1740294765,1696881849,1555796518,1531444095,3837521140,2018434682,1745991086,1790735397,3803616321,2734696292,3093529875,3498852571,4850508317,4186336679,4239618913,4443801561
1B,Ticari Alacaklar,Trade Receivables,ASELS,919575173,849663336,850242718,1004934950,939444298,991217355,1017897577,947387628,911784226,836430797,796195148,1669009129,987983510,889746034,905008824,1547479324,984731910,1096830529,1250204432,1951116047,1663313448,1516076474,1527311142
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,ASELS,208159,216469,195076,166158,324909,279327,330429,157568,141576,137376,345729,526319,315617,120760,261722,356342,236399,251541,266364,422241,334490,372623,387094
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BC,Finansal Yatırımlar,Financial Investments,ASELS,150188255,144185544,127277819,159190469,141918641,136123345,133178818,160932150,146603949,129426172,116445254,377569934,223496232,166026185,156646649,289762506,210567717,224491125,235213252,287080262,235297631,237032080,243965191
1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,ASELS,17789562,17513383,16012593,20209345,18588265,17878770,15674293,16463192,16368193,15524821,14665402,72198057,15933823,14820330,16948407,42094380,29207509,31963187,33730564,47279954,36053730,32766274,33379620
1BE,Canlı Varlıklar,Long-Term Live Assets,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFA,Stoklar,Stoklar,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFAA,Kullanım Hakkı Varlıkları,None,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,ASELS,256610651,258382321,239572507,315124114,300418305,307553560,326790601,257032053,253088894,252112705,254427962,985187593,350805095,286559398,301572304,1161724882,841330248,911631367,981078476,1327588069,1097636049,1148321930,1218397224
1BGA,Şerefiye,Goodwill,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,ASELS,210050444,209894245,195526384,209253434,205911663,217892685,228431952,169820265,176207317,171745510,181631621,487459054,218686509,189009455,225179027,594710576,469619677,560145779,648778205,774761307,697048901,742137098,858012150
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,ASELS,111175568,96342207,70381010,47479382,30369749,32072471,45541852,18978656,38212432,20573649,37040335,0,112691085,95781806,103496317,35180104,80507643,168127431,237491523,289162793,330520383,428568737,414320348
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,ASELS,183467295,182438042,200074425,194476704,168606369,185930726,239024453,169523253,154475262,129845489,130692644,245571055,108522811,103927119,81622147,132308206,118495189,100088915,112089754,173097643,126132046,134343697,148028792
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,ASELS,3987473372,3939928670,3721074528,4587058404,4118403391,4105884842,3978837934,3475870441,3362200702,3212979019,3151273818,7730227792,4028645650,3419395313,3622539525,7371750347,5044844977,5641091582,6211038631,8616501828,7137704771,7291002426,7799588087
1BM,KAYNAKLAR,LIABILITIES,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,ASELS,1245837727,1226660637,1053060956,1657508712,1360619245,1420528525,1380790826,1254394293,1229443312,1183950477,1208839538,2758157751,1412080384,1379319201,1461123277,2456562986,1408836153,1773897000,1785594910,2475722127,1966596447,2278134375,2366993694
2AA,Finansal Borçlar,Short-Term Financial Loans,ASELS,268445187,300292466,260654632,404566981,406887829,497787578,445635168,379704037,481599823,425625172,433079759,858868567,430195124,497505025,532486400,920787147,677865451,798490845,883298237,810398644,866256221,921285705,889698256
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,ASELS,608456127,335343009,360907522,571995237,387448326,356863579,357540278,452293267,341612848,309518255,299432517,859865417,416647609,391157188,431119485,727691794,362711232,379189243,385174929,701270275,363039195,454804985,519177978
2AAGAB,Diğer Borçlar,Other Short-Term Loans,ASELS,3846388,49488440,32718060,13591562,3090471,51892846,49331160,25637385,6304157,33173491,28048792,32541480,2885688,20156168,16990629,16745108,3124699,18161397,18387976,19467638,8802364,32678110,31934870
2AAGAC,Müşteri Söz. Doğan Yük.,None,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,ASELS,6190534,5602071,4778527,3970697,3309754,3162755,2364382,2043810,2013298,1793379,1322492,6144779,3440676,2392847,2450704,2813677,1783691,1754310,1729189,2343443,1745375,1658629,1508263
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,ASELS,155008129,327861279,169911025,357416955,280716838,211847652,191863286,138558002,171178504,186728854,215854917,510579329,272527648,229734901,232751841,435190480,147320799,352765004,262162247,461510673,404784914,518072837,554955485
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),ASELS,248272,471155,654632,623596,69418,102807,86458,179810,85246,67759,93251,16015,9485,21810078,16849340,0,212407,155662,0,0,0,0,0
2AAGE,Borç Karşılıkları,Short-Term Provisions,ASELS,183600243,182805776,199633798,275352967,254568507,271512092,303382427,230676402,204371126,203619768,198253136,429381006,248470278,184809004,184789069,293855985,149088877,167458226,168068193,353841623,230641782,237068828,251065760
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,ASELS,20042847,24796441,23802761,29990717,24528103,27359215,30587667,25301580,22278310,23423799,32754675,60761157,37903876,31753989,43685809,59478795,66728997,55922312,66774139,126889830,91326595,112565281,118653082
2AAGG,(Ara Toplam),(Subtotal),ASELS,1245837727,1226660637,1053060956,1657508712,1360619245,1420528525,1380790826,1254394293,1229443312,1183950477,1208839538,2758157751,1412080384,1379319201,1461123277,2456562986,1408836153,1773897000,1785594910,2475722127,1966596447,2278134375,2366993694
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,ASELS,539327813,513394355,570257655,494619856,439320209,352431491,249541739,286689208,254548027,285387565,267763757,658275304,420527471,306599677,363470065,588402715,454911420,423062463,758249631,1124165813,1002277996,736672645,920448468
2BA,Finansal Borçlar,Long-Term Financial Loans,ASELS,1382360,79567938,158030311,118859634,100078769,18678113,3070099,24920392,50346234,80310639,51772468,94092889,93220015,87571706,67866076,55301224,27392745,19131010,93370731,345186954,4539075,3879771,29127956
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBA,Ticari Borçlar,Long-Term Trade Payables,ASELS,144710628,1407191,926322,41842,37287,41054,74878,1907212,507655,431060,958005,6396701,2166272,10583581,6137206,3696243,3772,0,0,0,0,38330,72
2BBB,Diğer Borçlar,Other Long-Term Loans,ASELS,2255717,1150026,1811826,4896471,2151472,1863292,1822699,992661,812971,725044,889495,1432789,1186327,803298,772697,1794055,1040855,945711,836130,684927,448198,415248,300061
2BBBA,Müşteri Söz.Doğan Yük.,None,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,ASELS,293658892,335076946,328358013,237350761,213649650,221400545,168187869,144463941,92436117,97726913,116683772,253866805,150052221,78895770,164920951,289269785,279745452,248016895,511439509,419774934,727481875,545141715,731301537
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,ASELS,97320216,95127416,80190956,133471148,122631882,109716763,75864748,113331611,110144167,105922032,96400461,282414638,173559241,128487994,123541785,238102627,146578148,154348083,152169414,357093109,269237664,186625900,159031663
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,ASELS,0,0,0,0,0,0,0,0,0,0,0,19643444,0,0,0,0,0,0,0,0,0,0,0
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,ASELS,0,1064838,940228,0,771149,731724,521446,1073392,300883,271877,1059557,428038,343395,257329,231350,238782,150447,620764,433848,1425890,571184,571681,687179
2N,Özkaynaklar,SHAREHOLDERS EQUITY,ASELS,2202307833,2199873678,2097755917,2434929837,2318463936,2332924827,2348505368,1934786939,1878209363,1743640977,1674670522,4313794736,2196037795,1733476436,1797946182,4326784645,3181097404,3444132120,3667194091,5016613888,4168830329,4276195406,4512145925
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,ASELS,2190838107,2187948217,2078653138,2405823052,2293128477,2304611829,2318187756,1914434359,1860947523,1729697030,1663091941,4262806374,2185050605,1725103326,1787527310,4274433375,3148151690,3408221059,3626652907,4978988774,4141722935,4244977670,4481678338
2OA,Ödenmiş Sermaye,Share Capital,ASELS,173212793,332579681,293579872,306752593,273355074,262192528,256338187,170748146,155488117,136597290,122897138,121716848,118825504,88134335,166265587,154621872,140986161,138663780,133401594,129018385,120527466,114537179,109663890
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,ASELS,0,0,0,376272821,0,321613979,0,209445293,190726839,167554729,150749673,776658873,145755272,108108475,101973419,712235948,517564495,551823125,578234067,745426041,611055038,615564447,633604166
2OCB,Değer Artış Fonları,Market Value Surpluses,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,ASELS,5457419,5901685,6321753,6307398,6929191,7865546,7051436,10749420,11764517,11643601,12168326,17521461,11520758,12335096,12302560,2754338,627172,-1088663,-1397616,-4145226,-3274700,-3577227,-4495474
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,ASELS,42268176,45565021,40221859,0,37450964,61909866,60974872,40615667,36985781,36670261,32992384,182840380,31899280,24765632,23432692,170470173,123876408,133626879,139889359,180223968,147736674,162395560,166179753
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),ASELS,1221763884,952790606,841062038,878799898,1316535824,1190787728,1163751982,775181008,1192181607,1015601927,913741194,2267166026,1504470549,1099316572,953726099,1949141713,1675754183,1769616364,1855776289,2393609997,2407195992,2384515704,2457302389
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),ASELS,139806579,268634965,384800546,598585440,147929575,291916765,353136657,534004568,115633375,229795404,312200020,68437060,118172224,209260406,357367717,356915361,43401508,115519153,179674278,542928329,60126712,160873095,280188545
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,ASELS,608329256,582476260,512667070,239104901,510927849,168325418,476934623,173690257,158167286,131833819,118343206,828465727,254407019,183182809,172459236,928293971,645941763,700060422,741074936,959118435,798355752,810668912,839235070
2ODA,Azınlık Payları,Minority Interests,ASELS,11469726,11925461,19102779,29106785,25335459,28312998,30317612,20352580,17261841,13943947,11578581,50988362,10987190,8373110,10418873,52351270,32945714,35911061,40541183,37625115,27107394,31217736,30467587
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,ASELS,3987473372,3939928670,3721074528,4587058404,4118403391,4105884842,3978837934,3475870441,3362200771,3212979019,3151273818,7730227792,4028645650,3419395313,3622539525,7371750347,5044844977,5641091582,6211038631,8616501828,7137704771,7291002426,7799588087
3B,Sürdürülen Faaliyetler,Continuing Operations,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3C,Satış Gelirleri,Net Sales,ASELS,424431557,807189714,1250678062,2291618960,428506429,884008365,1270037925,2256428465,312413450,728253311,1114073652,4024082328,899983729,1814959262,2390357611,4459037965,675301231,1525452159,2507148358,4586511100,628612191,1432893899,2351954025
3CA,Satışların Maliyeti (-),Cost Of Sales,ASELS,-301438876,-567285038,-918071599,-1636338189,-302683901,-557559946,-850398981,-1511464611,-218460812,-498566764,-772077541,-2950759999,-633739000,-1254901715,-1721422346,-3240850956,-479895528,-1038171935,-1732029089,-3130564162,-440465952,-974349044,-1624982716
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,ASELS,122992681,239904676,332606463,655280771,125822528,326448419,419638944,744963854,93952638,229686547,341996111,1073322329,266244728,560057547,668935265,1218187009,195405703,487280224,775119269,1455946939,188146239,458544855,726971309
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,ASELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
